"id","artist","genre","grouped_genre","song","lyrics"
360021,"breaking-pangaea","Rock","Rock_n_Metal","and still they hated it","Find another road and you take it.
Anyway you go seems to break it.
All this time we were waiting.
So find another road.
You can make it anyway you go.
I can't take it, all this time we were waiting."
62100,"36-crazyfists","Metal","Rock_n_Metal","skin and atmosphere","Think I'll rename my heart, the calendar.
'Cause it'll surely know just when to end.
And I've been looking at you through the telephone,
As the photograph whispers that she isn't even home.
So alone, I bleed myself right in.
Unusual here breathing, inviting the silence.
But you're not here,
You're nowhere near at all.
Just skin and atmosphere.
And if it's not what you wanted,
Better get out now.
Alone it takes me,
Underneath it'll surely break me.
Underneath these things.
Twenty some years my parents let themselves leave.
I always swore that would never, ever be me.
And now you're looking at me through a new lens,
Your voice on the end doesn't understand anything, nor do I.
Paper cuts for me.
Prove me wrong, I want you to prove me wrong."
218221,"amon-amarth","Metal","Rock_n_Metal","and soon the world will cease to be","The Northern wind brings snow and ice
Humans starve and freeze
The Fimbul winter has arrived
And soon the world will cease to be
Brother will be brother's bane
No one shall be spared
All will die, none remain
That is mankind's share
The southern sphere is set ablaze
Muspel's fire is set free
The sun is on its final chase
And soon the world will cease to be
Across the western sky he runs
A wolf so grim and mean
Devours the eternal sun
And soon the world will cease to be
The North Star falls from the sky
Into the deep cold sea
The first of all to fall and die
And soon the world will cease to be
Will cease to be
Muspel's flames lick the sky
Hidhgg eats the dead
The Aesir meet in hall up high
And Oden 'quests Mimer's head
Land is swallowed by the waves
Rocks and mountains break
Dead men on the path to Hell
And Yggdrasil quakes
From the East comes a ship
Loke holds the oar
A demon army with swords that rip
Will join the final war
The army of the dead arrives
Heimdal blows his horn
Calling Gods out to die
Before the world can be reborn
Reborn"
27823,"edguy","Metal","Rock_n_Metal","theater of salvation","""I've heard voices in my dream.
Made me stand up, helped me see. Aaah... Oohhh...
Visions called him to awake his mind,
to find his horizon
and find out what may be behind.
[vision:] ""Take what you need,
you can find in the back of your soul!
Wake up the king in yourself
to be mighty and bold!""
Seasons of doubt,
fear and silent desires of life have gone by.
Visions have called back my longing
for freedom tonight. Made me sigh...
Wasting my life till the day
that the voice has appeared... Made me see:
I am the one that can make it
through times of despair; I am free!""
They built up a symbol of warning
to give me fear,
to keep me away from paradise
although it's so near,
expecting I don't take a look
at what is behind: Freedom calling...
Take a look at the open gate!
Walk on and don't be afraid!
Free your mind in what they call
it's the heart of temptation!
...oh... Go the way!
Take a look at the open gate!
Walk on and don't be afraid!
Free your mind in what they call
it's the heart of temptation!
Night after night
I remembered the word of the priest:
""Thou shalt not! Never give in to the promises made by the beast,
so help me god!
Never give in to temptation or you'll burn in hell a long, long time!
Forever-eternal-salvation is
what I can sell if you stay blind!!!""
But I want to know what lies behind the gate of their hell.
And I won't believe all the stories that
they always tell. I got the mind to find out what is right and what's wrong.
Freedom calling...
Queen of mine I long for you.
Tell me why to wait to find our joy!
It's your wait for heaven's door,
your fear that makes them grow
and let you forget today.
I'll never go and I'll stay on your side.
They'll never know what I give to you
is a piece of paradise.
Heaven can wait! NOW I'm living!
Heaven can wait forevermore.
Heaven can wait!
I am to live like I want to also before I'll die.
Heaven can wait! You can't thrill me!
Heaven can wait, we dance till we die!
Heaven can wait! Welcome to the
THEATER OF SALVATION
""Hallelujah, hallelujah!""
I hear the man in black, his
""Hallelujah, hallelujah!""
He tries to keep me back. No!
""Hallelujah, hallelujah!""
Lock up the gates to wisdom
Hallelujah, hallelujah...
Too late! I've found the kingdom...
Hallelujah, hallelujah!
I see a band of angels.
Hallelujah, hallelujah!
Freedom calling...
Hallelujah, hallelujah!
I do not fear the stories.
Hallelujah, hallelujah!
Freedom calling me...
Don't you see it? Don't you feel it?
Freedom calling...
(...and the vision finally added: ""Go and find the answers in yourself;
and always remember: 'You're already living.'
Don't let them scare you on your quest for answers and for salvation -
for real salvation...)"
130660,"catman-cohen","Folk","Country_n_Folk","how i want to live","Now you can live forever
A one-eyed cat
Walks along a wall
Now you can live forever
Looks ahead
And sees it all
Now you can live forever
Bless the moon
That guides my way
Now you can live forever
And leads green lizards
To their grave
Now you can live forever
In air so hot
I can hardly breathe
Now you can live forever
Escaped my past
And found my peace
Now you can live forever
In dark deep caves
Where snakes grow big
Now you can live forever
That's where I learned
How I want to live
Now you can live forever
How I want to live
I'm alive"
273024,"arckanum","Metal","Rock_n_Metal","svinna","r aterstader endast ener marder af lif ok der
r ener myrkr dimba af mystik liggia sum ener be lggning yvir marder
r be til baka dragna befinner sik
Pustande vindar hvinner ginom tredhn ofran komliga hviskningar ekiar
lagmlt fran marders indre. Myrkr fyller e ypne ytorna af mosi ...
Glntornas lius skr starker linier ginom n svagher ok obskyra hima af
dimba
Trulstubbarna stirar baksambert ut yvir s synkrez, skoghsfolk irrar ir
kring um ir sky ir t mosifyllde grset
Snarligen sva thysterner marders lif, diuren vnder do skarper pa sina
spetsiga ron at nordher
ras gon vxer ok m et sprang sva svinner em in ir marders diupa vra
Ener atundom thyster sum ener der hvilar unger yvir marders mark
Dova dunsar spredhs ut yvir n mosifyllde mark
Grymtande smar prat ok hanskrat ekiar qvalmilt fran dunklet
Brghatrulen...
... Iagh ... gruvas ... thyster .. lif svimer ..."
258276,"burzum","Metal","Rock_n_Metal","svarte troner","[April -92]"
218366,"andre-rieu","Folk","Country_n_Folk","love theme romeo and juliet","INSTRUMENTAL"
64251,"barbara-mandrell","Country","Country_n_Folk","kwa liga","Kaw-liga was a wooden Indian standing by the door.
He fell in love with an Indian maiden over in the antique store.
Kaw-liga just stood there and never let it show,
So she could never answer ""yes"" or ""no.""
CHORUS:
Poor ol' Kaw-liga, he never got a kiss.
Poor ol' Kaw-liga, he don't know what he missed.
Is it any wonder that his face is red?
Kaw-liga, that poor ol' wooden head.
He always wore his Sunday feathers and held a tomahawk.
The maiden wore her beads and braids and hoped some day he'd talk.
Kaw-liga, too stubborn to ever show a sign,
Because his heart was made of knotty pine.
Kaw-liga was a lonely Indian, never went nowhere.
His heart was set on the Indian maid with the coal black hair.
Kaw-liga just stood there and never let it show,
So she could never answer ""yes"" or ""no."""
243130,"billy-currington","Country","Country_n_Folk","lil ol lonesome dixie town","Some folks sit and wait on the government check
Some of us have the sun beatin' down on our neck
But we've all got the same damn thing in mind
An old screen door that swings 'neath the neon sign
No we don't need a reason to get down
Turn the jukebox up to ten, son, throw 'em down
Keep those long necks cold on ice
'Fore too long, it'd sure be nice
Just might have to buy the house a round
In this little ol' lonesome Dixie town
Someone throw some cornmeal down on the floor
So me and my baby can shuffle just a little bit more
But they might think we look funny the way that we move
But that's our thing and we got our own groove
No we don't need a reason to get down
Turn the jukebox up to ten, son, throw 'em down
Keep those long necks cold on ice
'Fore too long, it'd sure be nice
Just might have to buy the house a round
In this little ol' lonesome Dixie town"
200639,"carnal-forge","Metal","Rock_n_Metal","ripped torn","Prepare yourself, for a violent day
I ride into the unknown
You are drifting away from your soul
it's about time to take you home
a thousand crossroads in your life,
just a million different ways to die
I've been sick of my life since ages ago
I'm bored to death, it's time to go
Welcome all my nightmares
ripped and torn
My life feels so unreal
ripped and torn
Time for me to beg for mercy
ripped and torn
Time for me to get
ripped and torn
Time to meet the man, now dive into
the rivers of sin, let the evil have its way
it's too late, no escape
I've been sick of my life since ages ago
I'm bored to death, it's time to go
Welcome all my nightmares
ripped and torn
My life feels so unreal
ripped and torn
Time for me to beg for mercy
ripped and torn
Time for me to get
ripped and torn
I've been sick of my life since ages ago
I'm bored to death, it's time to go
Welcome all my nightmares
ripped and torn
My life feels so unreal
ripped and torn
Time for me to beg for mercy
ripped and torn
Time for me to get
ripped and torn"
129733,"dolly-parton","Country","Country_n_Folk","teach me to trust","Maybe because it's too good to be true
Maybe because I want it so much
Maybe I fear you don't really mean it
For I feel I'm never enough
But I want you more
Than I ever wanted
Anything I can recall
But something inside
Keeps saying you'll hurt me
Do I dare to trust it at all
Teach me to trust
Darling you must
Or else I'll go out of my mind
When I'm not near you
I always fear you
Have somebody else on the line
Is it a fear
Or is it a knowing
A jealousy born out of truth
'Cause I watch you flirt
And it's how you embrace
Them with your eyes
That say I could lose
Teach me to trust
Make me feel loved
Tell me I've no need to fear
Just make me feel safe
Whatever it takes
Tell me what I need to hear
'Cause I need to feel
Important and special
Your cherished and only true love
And sometimes I think
I'll die from this feeling
If you don't teach me to trust
Can't you reach me
And teach me to trust"
128534,"flow","Rock","Rock_n_Metal","colors","Jibun o sekai sae mo kaete shimaesou na
Shunkan ha itsumo sugu soba ni
Kakuse nu iradachi to
Tachitsukusu jibun o mitsume
Mayoi nagara nayami nagara kuyami nagara
Kimere ba ii sa
Kimi ga kureta kotoba hitotsu tomadoi wa kiesari
Karappo datta boku no heya ni hikari ga sashita
Miageta oozora ga aoku sumikitte yuku
Tozashita mado o hiraku koto o kime ta
Jibun o sekai sae mo kaete shimae sou na
Shunkan wa itsumo sugu soba ni...
Mitase nu nichijou ni
Aru hazu no kotae o sagashi te
Asahi ni hitori yawaraka na koe ni furimuke ba
Mabayui hizashi no naka futo kimi ga hohoemu
Tozashi ta mado ga hiraki sou ni naru
Jibun o sekai sae mo kae te shimae sou na
Sonzai wa boku no me no mae ni?
Miageta oozora ga aoku sumikitte yuku
Tozashita mado o hiraku koto o kime ta
Jibun o sekai sae mo kaete shimae sou na
Shunkan o kanjiru ima koko ni...
Hikari e to ryoute o nobashi te...
Kokoro o fukinukeru sora no iro kaoru kaze"
9169,"adaaeaaineay-iaidiia","Rock","Rock_n_Metal","iu a aeoaieie aeiia","Luci in the Sky
,
,
,
,
,
,
,"
288849,"aina","Metal","Rock_n_Metal","the siege of aina","[Baktuk: Olaf Hayer]
[Sorvahr: Thomas Rettke]
[Talon: Glenn Hughes]
[Oria: Candice Night]
[Angelic Ainae Choir:]
Thnaton swrutaena jewria taemr
Nachae tin jewria, Aindahaj ribanewr!
[translation:]
(Darkness is coming your way
see it coming, Aina beware!)
[Krakhon Choir:]
Naschtok brutah'k goh sha turh
Trahol Sorvahr kop da furh!
[Baktuk:]
My Lord, everything is now in place
Our years of planning are bearing fruit
Long have we waited for this day
Now let us set out with our troops
Oh, yes, I long to pave their streets in blood
And ebb and flow with waves of gore
Long have we waited for this day
Now let them taste of pain of our lore!
[Sorvahr:]
Of course, your blades are thirsting for pain
But don't your loins hunger for pure flesh?
Rip through the maidens, slay the men
Let them know the meaning of wrath!
But this, listen to me when I say
Disturb me not when the battle dawns
Long have I waited now for this day
My eye lies upon other gains
Leave the Castle walls untouched
I forbid you to enter that scene
A score I must settle awaits me long
What lies beyond belongs to me!
Your doom is nigh
Though you see it not
Our forces ride
And your hope will rot
[Chorus (With Aina Choir*):]
Lying under all *you believe
Is a darkness to you all *but unseen
Skies will be torn and rain
On the siege of Aina
Terror comes!
[Krakhon Choir:]
Naschtok brutah'k goh sha turh
Trahol Sorvahr kop da furh!
[Sorvahr:]
Scream and run
Run and fall
Fall and burn
Burn and die
Die and rot
Rot in Hell! [2x]
Damn you all!
Ah, such familiar halls are these
Here did I waste so man lifetimes
Long have I waited for this day
This day is such a fine time
[Talon:]
Pray tell,
What do you want with all this war?
We live in peace and know you not!
Please take our surrender and no more lives
We relent and give you all we've got
[Sorvahr:]
What's this, so easily you're giving up?
Dear brother, I expect more from you
For know me well you surely do
But I've long shed my binding to you
Come now, I'm only taking what is mine
The score I must settle here for us all
Your land I leave to the will of my men
I care not if your house now falls!
Your doom is here
And now you can see
Your every fear
Belongs to me!
[Chorus]
[Oria:]
Please, take me if you must
But leave him , please spare him!
I'll do anything you want
Just take me, please spare him!
[Oria:]
Talon!
[Talon:]
Oria!
[Talon & Oria:]
You'll always have my heart!"
99299,"genius","Metal","Rock_n_Metal","life of a drug dealer","There's a rumor that an old lady heard a
Kingpin hiring a hitman to murder
A federal prosecuting drug-dealing witness
But that's how it is in the business
And I'm in it, physically gaining power
Constantly counting up cash by the hour
And it feels good to be paid
Regardless of how many victims get slayed
Accomplices of mine drop like flies
But in this everyday a homeboy dies
Whether shot in the body or cyanide in ya bacardi
'cause it's a cutthroat party
Now it's up to me to retaliate
And if I score, I'll increase the murder rate
I move on ones who double-cross
Set them up, now they suffer the loss
Of he or she who's ever on the agenda
Most likely a family member
Informants, rattle-tattle-telling snakes
Get shot up, brutalized and thrown in lakes
The parts of a body is found days later
The other half was done by an amputator
I'm undefeated in plenty fights
My enemies are beaten with many stripes
I'll shoot up funerals, firebomb wakes
Vehicular homicides, whatever it takes
Just to keep control of my empire
I'll set ya own mother on fire
'cause when it comes down just to me and my money
Ain't a fucking thing funny
All those who pose a threat I'll stick them
Ya friends, ya family and innocent victims
Get caught in the midst when I'm busting of nines
But they was in the wrong place, the wrong time
Decapitated bodies found in lots
While I'm still cooking up kilos in pots
The kilos becomes bricks and the bricks becomes rocks
Then retailed on the blocks
I drive around in expensive cars
And get women who fuck like porno stars
I get them high, you know, like powder they nose
Then put 'em in the streets as my high-class hoes
I'm wild, living foul and I'm ruthless
I leave muthafuckers toothless
I had a worker who stepped on the scene lively
Then started selling my customers ivory
Soap, counterfeit vials of cracks
I stuck 'em to death with a thousand thumbtacks
You've seen my resume, that's just the half
I'm a bad muthafucker, just like shaft
A character played by who? richard roundtree
The only difference, my guns are sound-free
Silencers ring off then wisp by
Then all you hear is a last minute cry
Of those who triedto control my territory
Not the west side but the bed-stuy story
Police be giving me eye-to-eye contact
But I smile 'cause I'm putting out contracts
Now a g-note is placed upon ya head
You say picture that alright, bang ya dead
This is the life of a drug dealer"
12069,"the-casket-lottery","Rock","Rock_n_Metal","looking good in orange","Youve packed your things, so youre going home. looking good in orange. yes, i love you, but tonight, i just wanna touch you. give me 10 mississippi to hold your head and i promise everything will be okay."
290345,"grascals","Folk","Country_n_Folk","lonely street","I'm looking for that Lonely Street
I've got a sad sad tale to tell
I need a place to go and weep
Where's this place called Lonely Street?
A place where there's just loneliness
Where dim lights bring forgetfulness
Where broken dreams and memories meet
Where's this place called Lonely Street?
Perhaps upon that Lonely Street
There's someone such as I
Who came to bury broken dreams
And watch an old love die
If I could find that Lonely Street
Where dim lights bring forgetfulness
Where broken dreams and memories meet
Where's this place called Lonely Street?
Where's this place called Lonely Street?"
166951,"beastanger","Metal","Rock_n_Metal","rutilus noctem","A legio infernal
Ergueu-se para a batalha final
O cu tornou-se vermelho
A luz do dia desapareceu
A noite suprema e macabra
Onde o cristianismo morreu
Corpos esquartejados
O vosso sangue derramado
Gritos distantes
O cu tornou-se vermelho
A luz do dia desapareceu
A noite suprema e macabra
Onde o cristianismo morreu
O fim do reino celeste
Cadveres de anjos despedaados
A esperana obstruda
Por demnios ensanguentados
A noite suprema e macabra
Onde o cristianismo morreu"
241764,"dad","Rock","Rock_n_Metal","blue all over","Walking through the city
Without eying anyone ..
Don't want their vibes through my skin
The hair on my back rises
Silently it wins..
Now, I'm feeling everything
Yeah, it's funny how the pain goes away
But, it's comin' back another day
Yeah, it's slowly creepin' up
See, I haven't felt a thing within
Then wake up in this mood again
All the new ideas are gone
Is it true . I'm blue all over
From pointing at myself
Is it true now that it's over
I should have checked myself instead
... Checked myself instead
Yeah, with this journey
From my room out through the door
Down the stairs into the street
Forgotten is forgotten
Everything's returned
And someone is forgetting me"
176194,"cowboy-junkies","Country","Country_n_Folk","someday soon","Someday soon I'm gonna find myself a savior
Sit him on a Naugahyde
Make him tell me the answers
Someday soon
He'll look at me
With the word in his eyes
He'll notice the hero to come
Someday soon, someday soon
Someday soon I'm gonna find myself a leader
Someone who can take me
By the hand towards safety
Someday soon
With only a wink
He'll tell me all I need know
His personal call will come
Someday soon, someday soon
Find myself another heart to carry this weight
Find another path to take
Find myself another heart to carry this weight
Find another path to take
Someday soon, someday soon
Someday soon I'm gonna find myself a banner
March when they tell me to
Cheer when it matters
Someday soon
Let's take our place at the back of the bus
Erase all the lies we've been told
Shoulder the load of those that are dear
And look to the days to come
Someday soon, someday soon
Someday soon, someday soon
Someday soon, someday soon"
13852,"dark-funeral","Metal","Rock_n_Metal","king antichrist","This is the story of the Antichrist's son, born from the union of two.
Not from a virgin alone as for god, the son of perdition he will be born in sin.
Like the great serpent in the wayside he sits,
Waiting to wound those who justice's path walks.
They will be killed in an agonizing death,
Struck with the poison of his wickedness.
God he raises the lowly, our king he casts them out.
Instead of condemn all the sinners, they will be magnified.
Sin stand for beauty, sin stands for life.
Sexual sin is every man's right.
He will exalt the wicked of man,
Our king the Antichrist.
Just as the lord and redeemer foresaw,
A suitable place for his son to be born.
So did the devil, he knew a place.
From which all evil could root,
It was Babylon.
He will come to Jerusalem with various tortures,
And slay all the Christians he can not convert to his cause.
He'll destroy the human race as far as he can,
And on the last day,
He will destroy himself.
God he raises the lowly, our king he casts them out.
Instead of condemn all the sinners, they will be magnified.
Sin stand for beauty, sin stands for life.
Sexual sin is every man's right.
He will exalt the wicked of man,
Our king the Antichrist.
Sin stand for beauty, sin stands for life.
Sexual sin is every man's right.
He will exalt the wicked of man,
Our king the Antichrist."
269751,"beyond-the-embrace","Metal","Rock_n_Metal","weak and the wounded","Closed eyes that walk among us, building castles in the air
Lost in degeneration, absence in all you know
Shed skin to hide reflection leaving no trail behind
Neck deep in contradiction
Forked tongue behind the smile
Making its way in the dark
About to decide which way to go
A life of disdain, a world left unchanged
Condemned to swim against the grain
The sun sets on existence, as one drowns in the flow
The bending sea forever circles around us all
We've built a culture where ignorance is bliss
Brought unto this world human inflicted
Why should we fall to the masses each day?
Why did we come this far to just turn back anyway?
We're auditioning for our own demise, and immune to the screaming
So tie me up alone, far from the system hold
I feel no patience, I see no cure
Evolved in reverse
Rise, fall...it's your choice
How did it all come to this???
I want to know why..."
337927,"christopher-williams","Folk","Country_n_Folk","learning to love again","I almost turned and walked away
But there are words in me that I have to say
You fill the empty space in my heart
You came out of nowhere to rescue me
Now I have a reason to give the best of me
[Chorus]
And I'm learning to love again
Starting out as friends
When I need someone to console me
On you, I can depend
I'm learning to love again
Finally my heart's beginning to mend
And I'm learning to love again
I must admit, I was so afraid
Don't know if my heart could take another break
You came and chased the clouds away
(Chased the clouds away)
You tell me that I don't have to be lonely
You tell me that you'll be there to hold me
[Chorus]
I'm learning to love again
Finally my heart's beginning to mend
And I'm learning to love again
I'm learning to love again
Starting out as friends
When I need someone to console me
On you, I can depend
I'm learning to love again
Finally my heart's beginning to mend
I'm learning to love, I'm learning to love
I'm learning to love, love again
All over again"
26713,"amanda-wilkinson","Country","Country_n_Folk","life is a beautiful thing","Shake off the sleep, grab my favorite cup
I'm wide awake when the sun comes up
The mornin' light shares a secret with me
And it's one that's just too good to keep
Pick up your worries, take 'em out with the trash
Make a friend, share a few laughs
Roll as easy as a rockin' chair
Tell your baby just how much you care
Oh yeah, no static at all
Let's dance, I'm havin' a ball
It's so clear, I hear the whole world sing
Life is a beautiful thing
I feel better than a new hairdo
Gettin' a raise, buyin' a new pair of shoes
Nothin' heavy I go with the breeze
It's all good wherever it leads
Gettin' whistles, turnin' heads
Smilin' back, turnin' red
Every day's like a day at the beach
And every night I feel the sweetest dreams
Oh yeah, no static at all
Let's dance, oh, I'm havin' a ball
So clear, I hear the whole world sing
Life is a beautiful thing
Oh yeah, no static at all
Let's dance, oh, I'm havin' a ball
So clear, I hear the whole world sing
Life is a beautiful, fun and irresistible
Magical, beautiful thing"
67924,"eddy-arnold","Country","Country_n_Folk","partners","Two partners went in search of gold as friendly as could be
One was young and one was old and the gay young fool was me
Since neighter one could write his name we swore upon our souls
To share the wealth and then shook hands the hands that dug for gold
The summer days were gone at last and winter nights grew cold
The snow had trapped us in the pass when we finally find the gold
We took our fortune to the shack to wait the winter through
But the food ran low so I killed my friend what else there was to do
I threw his body just outside into the bitter cold
Somehow I had to stay alive I now had all the gold
But the howling wind just seemed to say you have killed a man
And you'll never get to spend the gold with the blood upon your hands
The cabin's covered now with snow and shelves of food are bare
Satan's waitin' for me now and I'm too cold to care
Is that the devil at the door coming for my soul
Or is it just the old man a looking for his gold"
4690,"defiance","Rock","Rock_n_Metal","your country is shit","how the fuck can you have pride in a country
how empty,ignorant and blind do you gotta be
when you fly your filthy fucking flag
your saluting n empty,wortless,useless farce
yur saluting racism
from the day the country started
it's been a part of it
and your saluting your own oppressor
and if your that fucking stupid
you deserve everything you get
your country is shit
your country is total shit and you're fat
with pride as you as you swallow every bit of it
i hope you go first in a war you've pay for
and i hope you still love your country when
your riddled with bullets in foreign country
showerd with bombs and left for dead
so fly their flag
and keep swallowing their shit
i'll never be proud or be supporting it
and i hope one day you all get your chane
as you die for freedom
the power is still in their hands
your country is shit
and you're all fucking shitif your
ignorant enough to believe it and support it
i hope you go first in a war you pay for
and think your protecting freedom when
you're killig innocent women and children
preserving capitalism
for the ones that stay in power
preserving your right to pay taxes
dying for the right to be kept in line
i hope that one day you all get your chance
as your dying for freedom
the power is still in their hands"
39553,"carly-simon","Rock","Rock_n_Metal","you are my sunshine","You are my sunshine
My only sunshine
You make me happy
When skies are grey
You'll never know, dear
How much I love you
Please don't take my sunshine away
The other night, dear
As I lay sleeping
I dreamed I held you in my arms
When I awoke, dear
I was mistaken
Please don't take my sunshine away
Please don't take my sunshine away"
302813,"dubliners","Folk","Country_n_Folk","donegal danny","I remember the night that he came in from the wintery
Cold and damp
A giant of a man in an oilskin coat, and a bundle that
Told he was a tramp
He stood at the bar and he called a pint, then turned
And gazed at the fire
On a night like this, to be save and dry is my one and
Only desire
So here's to those that are dead and gone, the friends
That I loved dear
And here's to you and I'll bid you adieu, sayin'
""Donegal Danny's been here, me boys,
Donegal Danny's been here""
Then in a voice that was hushed and low he said
""Listen, I'll tell you a tale""
How a man of the sea became a man of the road and never
More will set sail
I fished out of Howth and Killybegs, Ardglass and
Baltimore
But the cruel sea has beat'n me and I'll end my days on
The shore
So here's to those that are dead and gone, the friends
That I loved dear
And here's to you and I'll bid you adieu, sayin'
""Donegal Danny's been here, me boys,
Donegal Danny's been here""
One fateful night in the wind and the rain we set sail
From Killybegs town
There were five of us from sweet Donegal and one from
County Down
We were fishermen who worked the sea and never counted
The cost
But I never thought 'ere that night was done, that my
Fine friends would all be lost
So here's to those that are dead and gone, the friends
That I loved dear
And here's to you and I'll bid you adieu, sayin'
""Donegal Danny's been here, me boys,
Donegal Danny's been here""
Then the storm it broke and drove the boat, to the
Rocks about ten miles from shore
As we fought the tide, we hoped inside to see our homes
Once more
Then we struck a rock and holed the bow and all of us
Knew that she'd go down
So we jumped right into the icy sea and prayed to God
We wouldn't drown
But the ragin' sea was risin' still as we struck out
For the land
And she fought with all her cruelty to claim that
Gallant band
By Saint John's point in the early dawn I dragged
Myself on the shore
And I cursed the sea for what she'd done and vowed to
Sail her never more
So here's to those that are dead and gone, the friends
That I loved dear
And here's to you and I'll bid you adieu, sayin'
""Donegal Danny's been here, me boys,
Donegal Danny's been here""
Ever since that night I've been on the road, travelin'
And tryin' to forget
That awful night I lost all my friends, I see their
Faces yet
And often at night when the sea is high and the rain is
Tearing at my skin
I hear the cries of drowning men, floating over on the
Wind
So here's to those that are dead and gone, the friends
That I loved dear
And here's to you and I'll bid you adieu, sayin'
""Donegal Danny's been here, me boys,
Donegal Danny's been here""
So here's to those that are dead and gone, the friends
That I loved dear
And here's to you and I'll bid you adieu, sayin'
""Donegal Danny's been here, me boys,
Donegal Danny's been here"""
17151,"arch-enemy","Metal","Rock_n_Metal","the last enemy","Fearless on my final quest
Find truth beyond the flesh
Fleeting past my dreams of unfulfilled desire
My strength unwavering
My journey just beginning
A desperate race through the corridors of hell
Chaos emerges - Surrender I will not
The last enemy is falling
Here I am - To conquer death itself
The last enemy is falling
Here I stand - To conquer death itself
Funeral silence beneath the burning cross
My immortal soul sleeps with the wolves tonight
Skin and bones that rot my blood runs dry
See me die to rise with the gods again
Defy...Decay
Arise again
Chaos emerges
Surrender I will not"
60912,"the-f-ups","Rock","Rock_n_Metal","no no no","Won't you take it down
When you want to get inside of me
Won't you take it down
Down to the ground
I have to admit its a tragedy when you
Want a little sodomy when you're done and you're riding me
Take it down
No no no
I hate the words you say
When you want to get inside of m
Please don't take it down
Down to the ground"
149196,"el-altimo-de-la-fila","Rock","Rock_n_Metal","todo el dia llovo",""
300402,"amorphis","Metal","Rock_n_Metal","her alone","Only one can make me do my good deeds
only one and the shadow of that one
only one can make me do my evil deeds
only one and the shadow of that one
Her alone I will lend my ear to
only her will I obey
her alone I will always want to serve
only her I will defy
Only one can make me wage all my wars
only one and the shadow of that one
only one can make me do all my deeds
only one and the shadow of that one
My understanding under her advice
birth of my knowing under her advice
my desires I fulfill by revolting"
67484,"deep-purple","Rock","Rock_n_Metal","drifter","I was born a rambling man
An' I never got the chance
To settle down an' get a hold on love
Takin' air an' movin' around
Is all I can see that I'm doin'
An' it is bringin' me down
Drivin' on a highway going nowhere
Desolation destination
Guess I'll find it somewhere
I know if there's trouble
I ain't takin' the blame
That's why I keep movin'
So nobody knows my name
Born a loser
I'm beyond the law
Women behind me
Never can find me
They can never get together
What I've been here for
'cause I'm a drifter
Rollin' on
Ain't wastin' my time no more"
200237,"face-down","Metal","Rock_n_Metal","one eyed man","I feel strong
The power is back
It's been gone for so long
Trust me, here I come
Yeah, the scars in me
Came from what you wanted me to be
But still
I am what I am...
My life built on confusion
Hours spent alone in seclusion
I've come to claim what's mine
I am the one
""I am the armageddon man
It's written on a wall for a good time call""
Should I reveal the secrets in my mind?
Tell me, I wanna know
Time to leave life behind
To close doors in my mind
The hatred
Makes my eyes blind..."
210595,"bbmak","Rock","Rock_n_Metal","i can t go on like this","Just when I thought we were going somewhere,
Why did you go?
You said, you needed some time on your own,
Now I'm alone,
Can't you see, it's true,
That you had your chance, I've been waiting for you
Chorus
I can't go on like this,
No longer can I resist,
I'm getting stronger, days getting longer,
And I feel like it's going nowhere,
Coz I can't go on like this
Tell me, what did I do that was wrong?
I wanna know, oh,
Slowly, as though are drifting apart,
We didn't know,
Can't you see, it's true,
That you had your chance, I've been waiting for you
Chorus
When I gave my heart to you,
You can't deny that you said you loved me,
What else can we do?
Can't you see?
It was never meant to be...oh no...
Chorus 3x"
159750,"dottie-west","Country","Country_n_Folk","lord s prayer","Our father which art in heaven hallowed be Thy name
Thy kingdom come Thy will be done on earth as it is in heaven
Give us this day our daily bread and forgive us our debts as we forgive our debtors
And lead us not into temptation but deliver us from evil
For Thine is the kingdom and the power and the glory forever amen"
155150,"david-ball","Country","Country_n_Folk","please feed the jukebox","Got to go out of town but I'll be back soon
Don't burn down this old barroom
Everyone in here's like family
Till I get back do this for me
Please feed the jukebox while I'm gone
Take good care of these old songs
The only place I know of
That's got that music that I love
Keep the beer cooler stocked
Put the cold ones up on top
Until I get myself back home
Please feed the jukebox while I'm gone
I'm sure gonna miss the Longhorn Lounge
Five o'clock rolls around
Tip the waitress good, my friends
Give old Ernest Tubb a spin
Please feed the jukebox while I'm gone
Take good care of these old songs
It's the only place I know of
That's got that music that I love
Keep the beer cooler stocked
Put me a cold one up on top
Until I find my way back home
Please feed the jukebox while I'm gone
Until I find my way back home
Please feed the jukebox while I'm gone"
