"id","artist","song","lyrics"
87299,"carl-smith","honky tonk man","Well I'm a honky tonk man and I can't seem to stop
I love to give the girls a whirl to the music of an old jukebox
But when my money's all gone I'm on the telephone
Callin' hey hey mama can your daddy come home
Well I'm living fast and dangerously but I've got plenty of company
When the moon comes up the sun goes down
That's when I want to see the lights of town
'Cause I'm a honky tonk man
It takes a purty little gal and a jug of wine
What it takes to make a honky tonk mind
The jukebox a whinin' honky tonk sound
That's when I want to lay my money down
'Cause I'm a honky tonk man"
333899,"dead-combo","zoe llorando",""
277822,"emperor","ensorcelled by khaos","[Words: Ihsahn/ Music & arrangements: Samoth & Ihsahn]
In an endless maze begotten
To dead ends led by fools
I sought a plague
For those who smiled at walls
In humble fear
Yet, belligerent ways came to an end
No war could ease my hunger
By craving death I was
To darkness reborn
No sacrifice too great
Caught in another maze
Truly endless
Still
This maze is mine
No peace for me
No peace I seek
My quest goes far beyond
No sacrifice too great
Caught in another maze
Truly endless
Still
This maze is mine
I hail the greatest fall
Dark is the spirit of my token
Dark is my call
Still craving
Still torn
Hear me master
Of this realm to which I was reborn
""Bearer of my stigma. Thou art of me.
Yet, claim no gift, but guidance.
For I am the giver of temptation.
Thou art the executor of Thy rewards""
The cosmic forces driving me
More noble, more free
Love and hate and all in between
I greet them all in ecstasy
Take me
Venus
Seduce me
Mars
Possess me
Tear my soul from sanity
No sacrifice too great
Caught in another maze
Truly endless
Still this maze is mine
And I am thine"
20820,"clawfinger","where can we go from here",""
90545,"emerson-lake-palmer","gone too soon",""
223352,"dethklok","murdertrain a comin","Here comes the soul collecting train of murder a-comin'
It longs to take your putrid blackened soul away from you
Your face will leave your rotting head, in the early morning
Your guts will leave your corpse, your spine will break and crack in two
It cannot be stopped
The train is fueled by chopped bodies
Filled with sorrow
There is no tomorrow
Ticket is your life
Ended by a knife
Called the murder train
Eternity of pain
Oh yeah, you know what I'm talking about
There is no escape but death
Your life is just
A murder train a-comin
Now play me some blues"
46268,"andrew-wk","it s time to party","It's time to party, Let's party
Hang out with yourself and have a crazy party
Hey you, Lets party
Have a killer party and Party!
Don't even try and deny it
'Cause you're gonna have a Party tonight
And you know we're gonna do it tonight
We're gonna lose it all
When you open your door!
Party, Party, There's gonna be a party Tonight!
Tension in my hand
When you're standin' there
? (It's time to Party!)
Doing it fast, When you're doing it long
Keep gettin' your money (Its time to Party!)
Pounding on one, touchin' yourself
it's 1990 (Its time to Party!)
Open your mouth, we're all gonna come... In your face!
(Hey)
It's time to party, party, there's gonna be a party tonight!"
90596,"catherine","turbulence","Tonight i died
and no one knew
I cant sleep
but my eyes wont move
im a freak ill be just like you
just a typical fuck up up so soon
why do i put my self through so much
to play along
why do we put ourselves through so much OH MY GOD
why do i put my self through so much
to play along
why do we put ourselves through so much OH MY GOD
I'm a sad piece of Shit
im the one that you miss
im a sorry excuse not a fight
now im tired to breathe
never able to sleep
i think i might, must be bloating
why do i put my self through so much
to play along
why do we put ourselves through so much OH MY GOD
why do i put my self through so much
to play along
why do we put ourselves through so much OH MY GOD"
139093,"buck-owens","i ve got you on my mind again","I've got you on my mind again you've been there since I don't know when
I said that I'd forget that I'd never look back
That I'd find somebody else so little further down the track
But that same old hurt is back once more it's here since you walked out the door
And as the long day ends and the lonely night begins I've got you on my mind again
Well I said that you'd be out of mind when you've got out of sight
That there'd never be one lonely moment or one sleepless night
But lately I've been finding out just what a heartache means
For every time I close my eyes I see you in my dreams
And I've got you on my mind again...
I've got you on my mind again"
352681,"bury-your-dead","mission impossible","Alone I stand, here I stand waiting,
dreams of me erasing all the false words that you spoke.
Regret filled nights finally end.
Sleepless nights finally end.
I'm not forgiving you.
I will never ever forgive you.
Reality is setting in.
It's your mistakes that brought you here.
The things you said, they brought me to my knees.
The truth, it hurts so fucking much,
but it hurts in the end where I am left.
So let's keep this bond as a reminder,
a reminder of all the things we fucking had.
Feeling no sympathy, feeling no remorse."
103555,"austin-lounge-lizards","mourning edition","(Hank Card/Conrad Deisler
The dollar is falling on the japanese market
The Nikei industrial average is shooting up like a rocket
Nervous investors satisfying their craving for yen
And no one is certain which state the economy's in
And now I am waking; now I'm in the shower
And here are the headlines at ten 'til the hour
Gold prices are rising in Paris and London they say
The precious metal is having a wonderful day
And now it is eight; every day it seems later
Can this be my fate? Will there be nothing greater?
I go to the office and back on the freeway and then
I wake up in the morning to the voice of Bob Edwards again"
279901,"the-cure","winter three imaginary boys studio outtake","The soul lives forever, always ends sometime
Now I'm alone, alone and cold under painted skies
Remembering the love that we came alive
I know when I can scream as a lonely cry forever
The summer goes by upon the wind
Goes by as though it has never been
I lift my hand to wipe your tears
Your tears
I just can't go on
Now my love has gone away
Now my imaginary world is fading fast
Dreams I dreamed could never last
I left my innocence in the past
And my broken heart
The summer goes by upon the wind
Goes by as though it has never been
I lift my hand to wipe the tears
The tears
I just can't go on
Now my love has gone away
The summer goes by upon the wind
Goes by as though it had never been
I lift my hand to wipe the tears
The tears
I just can't go on
Now my love has gone
I just can't go on
Now my love has gone away"
130214,"cate-le-bon","are you with me now",""
277017,"anthrax","armed dangerous","Trapped up inside here, like lions in a cage
I've been a mark of injustice
Bound by these chains
Can't find a reason, I'm on my own
My destiny waits for a sign from me
I'm leaving alone
I'm out on my way now
It's been so many years
The chase is my lifeblood
I have no more fears
Fire, burns in my veins
Anger, shows on my face
Hatred, it poisons my soul
Look out, I'm about to explode
Evil ones try to destroy us
We're armed and prepared for attack
We'll take on the world with the rebellion
We're dangerous down to the last
Armed and dangerous
Am I evil, or am I insane
The lion inside of me, is no longer tame
A blade in my left, a gun in my right
to beat you within, an inch of your life"
245529,"don-williams","standing knee deep in a river","Friends I could count on I could count on 1 hand with a left over finger or two. I took them for granted, let them all slip away, now where they are I wish I knew.
They roll by just like water & I guess we never learn, go through life parched and empty standing knee deep in a river, dying of thirst.
Sometimes I remember the good people I've known, some I've forgotten I suppose. One or two still linger, oh I wonder now why I ever let them go.
They roll by just like water & I guess we never learn, go through life parched and empty standing knee deep in a river, dying of thirst.
So the side walk is crowded the city goes by, I just rushed through another day & a world full of strangers turn their eyes to me, but I just look the other way.
They roll by just like water & I guess we never learn, go through life parched and empty standing knee deep in a river, dying of thirst.
Go through life parched and empty, standing knee deep in a river dying of thirst"
3848,"dale-watson","it s over again",""
128266,"desire","chapter ix frozen heart lonely soul","""Desde que me mim nasceste / Since you were born within
Naquela noite misteriosa / In that secretive night
No mais morreste / Never haven't withered
Na minha alma silenciosa... / Inside my mute soul...""
In a single tear I weep over my entire life
And you angel who remains within
Lay bare my lost happiness
Just for one last moment as I'm towards the end...
My heart lies numb, frozen
Out of utter bitterness
For the fire of passion burnt
In its sweet grave of loneliness
I'm the still darkness
I'm melancholy's ache
I'm the loneliness which cannot fill the void
I'm a cry of agony
I feel so lonely, so blank
So cold, so deaden
Locus Horrendus in a gloomy world
Flame far down from the deep hell
""Meu ser habita na Noite e no Desejo.
Minha alma uma lembrana que h em mim.""
All I ever wanted was a kiss
All I ever wanted was to draw out
A single teardrop from you
My whole being dwells
On the night and in desire...
My soul lives under the bewitching moon
I'm the still darkness
I'm melancholy's ache
I'm the loneliness which cannot fill the void
I'm a cry of agony
I'm the still darkness
I'm melancholy's ache
I'm the loneliness which cannot fill the void
I'm a cry of agony
My soul is bound to yours
I cannot tear myself away from you!..."
156996,"dustin-lynch","sittin pretty","She was sittin' pretty close
I was getting warmer
She was all chery lips sippin' ice water
All I was thinkin'bout was faster, faster
Faster, faster
I was acting who cares
But my mind was scheming
How to get her starring in some
Nighttime dreaming
Making up true lies and getting her believing
I was getting her believing
Sittin' on my truck seat
Sittin' on my porch swing
Didn't even care she was out of my league
I was sittin' pretty cool country boy
Looking big city
She was up for some down home back road nitty gritty
Hottest girl in the whole county sitting next to me
Sittin' pretty
Friday night full moon
Howling at the river
Looking for the heaven only love can deliver
All I was thinking 'bout was all I could give her
All I could give her
Sittin' on eighteen goin' on forever
Neither one of us ever knew better
I was sittin' pretty cool country boy
Looking big city
She was up for some down home back road nitty gritty
Hottest girl in the whole county sitting next to me
Sittin' pretty"
196319,"dark-age","dark age","Smile at me -
you were the one who taught me to see
Deep inside I knew I was right -
A world like this we should fight
Remember me -
Life is pain within your sanity
Your world will fall forever
and drown in darkness forever...
Rock with me -
let us dream beyond reality
Discover the dark, discover the night,
feel the atmosphere and refuse the light
Die for me!
Your weakness will feed falsity...
True hearts, which burn forever,
are lights in darkness forever...
Dry my tears, my blood, my wounds
Heal my soul, my life, my pain
Is this your answer to those of the light?
Or a tribute for disbelief to those of the night...
I could be a sun, which should light us the way
I could be a god, who should leave us today
But deep inside we all know this rage
Good bye, I have left you,
I am the Dark Age...
Dry my tears, my blood, my wounds
Heal my soul, my life, my pain
Discover the dark, discover the night
Enlighten the game of life
Behold the powers of the Dark Age!"
15281,"alanis-morissette","rain","It was the night Rod Stewart played
And we were, were standing in the pouring rain
If I had known it was the last time I would see you again...
I would change everything...
I look through the broken glass I watch the storm go through my mind
There's so much I had to say I know the words I left behind
And now I'm caught in a daydream with nowhere to run and hide
The world rushes by me, it's leaving me here all alone
(I would change everything, but I can't do anything
I would give all that I have to know where you are)
[Chorus]
I'll always carry you inside my heart and you
You'll never know how much I wonder where you are
I always knew that you would take a part of me away with you
And I never got to say good-bye
I look in the mirror now and all I see is yesterday
At night I hear your voice and it is calling out my name
And with every hour just hold on to what you can
They're lost in a moment and fading away in the night
(I would change everything, but I can't do anything
I would give all that I have just to know where you are)
[Chorus]
... and I never..ever... said good-bye...
That night is just a memory
But I still feel you standing next to me
And when I think I hear your voice all I hear is the RAIN..."
234021,"cara-dillon","i am a youth that s inclined to ramble","I am a youth that's inclined to ramble
To some foreign country, I mean to steer
I am loath to part from my friends and comrades
And my dear sweetheart, whom I loved dear
But there's one of those, I do most admire
One her, I'll think when I'm far away
For since fates decreed, I am resolved to part her
And try my fortune in Americay
So farewell, darling, I must leave you
I place great dependence on your constancy
That no other young man may gain your favor
Or change your mind when I am over the sea
For although the seas do separate us
And in between us, they do rise and fall
If fortune favors me you'll find your Jamie
Returning homeward from Americay
Oh Jamie dear, do you remember
When I sat with you for many the hour
And my young fancy away was carried
And the bees hummed around on each opening flower
But when you're crossing the western ocean
The maid that loved you, you'll never mind eva'
And you'll scarce ever think upon the maids of Erin
For you'll find strange sweethearts in America
Oh Mary dear, I don't dissemble
For to all other fair maids, I'll prove untrue
And if you think that these are false promise
I'll leave these vows as a pledge to you
That what I have may prove unsuccessful
And fortune prove to me a slippery ball
That a favoring gale it may never blow on me
If forsake you in America
And to conclude and to end these verses
May God protect this young female fair
And keep her from every wild embarrassment
And of, my darling, take the greatest care
For she's slow to anger and of kind disposition
And her cheeks like roses in June do blow
In my nightly slumbers when ever I think on her
I could court her vision in America"
46780,"ernest-tubb","i saw the light","I wandered so aimless
Life filled with sin
I wouldn't let my dear Savior in
Then Jesus came like a stranger in the night
Praise the Lord I saw the light
I saw the light I saw the light
No more darkness no more night
Now I'm so happy
No sorrow in sight
Praise the Lord I saw the light
Just like a blind man
I wandered along worries and fears
I claimed for my own
Then like a blind man
That God gave back his sight
Praise the Lord I saw the light
I saw the light...
I was a fool to wander and stray
For straight is the gate and narrow the way
Now I have traded the wrong for the right
Praise the Lord I saw the light
I saw the light...
Praise the Lord I saw the light"
246833,"exciter","break down the walls","I live for the night - I'm a bringer of fright
Here to take your life - I'm a sinner that's right
Filling your heads with pain,making you writhe and bleed
I'll destroy this place,making you scream
Ah - Ah
Ah - Ah
Break down the walls - Break down the walls
Break down the walls - Break down the walls
I torture your brain - I'm the bringer of pain
Tear and grind at your mind,watching you falling insane
In the depths of teh dark I can hear you screaming for your life
Cannons are ready for fire you're in the sights
Ah - Ah
Ah - Ah
Break down the walls - Break down the walls
Break down the walls - Break down the walls
I live for the night - I'm a bringer of fright
Here to take your life - I'm a sinner that's right
Filling your heads with pain,making you writhe and bleed
I'll destroy this place,making you scream
Ah - Ah
Ah - Ah
Break down the walls - Break down the walls
Break down the walls - Break down the walls
[Beehler, Johnson, McPhee]"
214484,"good-clean-fun","sweet tooth","See the error of your ways, many years from now
Look back on your life, and you'll wonder how
A sweetness so sweet, a moment on your plate
A sacharrin indescretion has sealed your fate
When the judgement comes, and that day is not far
You're going to pay because you've eaten bone char
But that won't happen to me, because I'm sugar free
I'm the best vegan that I can be
You try to do what's right, at least you say you do
But you choose the white, not the pink or blue
You'd better watch your back, you'd better start to pray
Vegan revolution is just a T-shirt away
You say you're cruelty free, well you're not to me
A Zagnut and a Pepsi are the things I see
And your habit's why innocent creatures die
Their lives destroyed because of what you buy
Now the time has come for you to see the truth
Face it sucker you've got a sweet tooth!
Living in depravity, you've got a cavity
Tooth decay is not for me, I'm sugar free!
NO CANDY!"
130649,"catman-cohen","father you believed","Father, you believed
Never let me bleed
Helped me in my grief
Helped me in my need
Never let me down
Wish you were around
Walking through this town
Youre nowhere to be found
Dad, I love you so
Father you believed
Never let me bleed
Always took my side
Always saved my life
Walking through this town
Youre nowhere to be found
Dad I love you so
All your life
You gave more than you got
All your life
You tried to give me what
You never had
When you were growing up
All your life
I never showed you enough
Love
God keep him warm
When the winds blow
Dad I love you so
Dad"
223538,"embalmer","rotten body fluids",""
141561,"duhks","death came a knockin","Death came a knockin'
You know that death came a knockin' on the mama's door
Singin' come on mama, ain't you ready to go
And my mama stooped down, buckled up her shoes
And she moved on down by the Jordan stream
And then she shout ""Hallelujah, done, done my duty, got on my travelin' shoes""
You know that death came a knockin' on the sister's door
Singin' come on sister, ain't you ready to go
And my sister stooped down, buckled up her shoes
And she moved on down by the Jordan stream
And then she shout ""Hallelujah, done, done my duty, got on my travelin' shoes""
You know that death came a knockin' on the brother's door
Singin' come on brother, ain't you ready to go
And my brother stooped down, buckled up his shoes
And he moved on down by the Jordan stream
And then he shout ""Hallelujah, done, done my duty, got on my travelin' shoes""
You know that death came a knockin' on the neighbor's door
Singin' come on neighbor, ain't you ready to go
And my neighbor stooped down, buckled up his shoes
And he moved on down by the Jordan stream
And then she shout ""Hallelujah, done, done my duty, got on my travelin' shoes""
You know that death came a knockin' on the preacher's door
Singin' come on preacher, ain't you ready to go
And my preacher stooped down, buckled up her shoes
And she moved on down by the Jordan stream
And then she shout ""Hallelujah, done, done my duty, got on my travelin' shoes"""
289575,"cheap-trick","he s a whore",""
43368,"eric-church","kill a word","If I could kill a word and watch it die
I'd poison never, shoot goodbye
Beat regret when I felt I had the nerve
Yeah, I'd pound fear to a pile of sand
Choke lonely out with my bare hands
I'd hang hate so that it can't be heard
If I could only kill a word
I'd take brokenness out back
And break heartbreak, stand there and laugh
Right in its face while shootin' it the bird
I'd put upset down in its place
I'd squeeze the life out of disgrace
Lay over under six cold feet of dirt
If I could only kill a word
Give me sticks, give stones
Bend my body, break my bones
Use staff and rod to turn me black and blue
'Cause you can't unhear, you can't unsay
But if were up to me to change
I'd turn lies and hate to love and truth
If I could only kill a word
I'd knock out temptation's teeth
I'd sever evil, let it bleed
Then light up wicked, stand and watch it burn
I'd take vice and I'd take vile
And tie 'em up there with hostile
Hang 'em high and leave 'em for the birds
If I could only kill a word"
200071,"diamond-rio","is that askin too much","Some people say theres no American dream
I hear them talking but they dont say a thing
I still believe youve got to give it to get
Baptize your every aspiration in sweat
I vow my head each night and roll up my sleeves
Cause buddy its a long hard road to Easy Street
Where all the cars go
Fast, fast, fast
When you step on the gas, gas, gas
Nobody else is gonna pass me up, going down the road
I want a great big house on the hill
Every pocket full of hundred dollar bills
Givin me a thrill, thrill, thrill, I aint never known
Is that asking too much?
Am I over the line, am I way out of touch?
Tell me am I losing my mind?
I know I wont never get enough
Is that asking too much?
Ive never been accused of dreaming too small
I never saw no shame in wanting it all
I guess thats just the curse of being born poor
No matter what you got you always want more
Everybody wants a lot, a little inside
Im not the only one with hungry eyes
That wants a car that goes
Fast, fast, fast
When you step on the gas, gas, gas
Nobody else is gonna pass me up, going down the road
I want a great bid house on the hill
Every pocket full of hundred dollar bills
Man, givin' me a thrill, thrill, thrill I aint never known
Is that asking too much?
Am I over the line, am I way out of touch?
Tell me am I losing my mind?
I know I wont never get enough
Is that asking too much?
I just wanna go fast, fast, fast
When I step on the gas, gas, gas
Nobody else is gonna pass me up, going down the road
I want a great big house on the hill
Every pocket full of hundred dollar bills
Man givin' me a thrill, thrill, thrill, I aint never known
When I step on the gas, gas, gas
You know I wanna go fast, fast, fast
Nobody better ever pass me up, going down the road
I gotta build me a house on the hill
Every pocket full of hundred dollar bills
Man, givin' me a thrill, thrill, thrill, I aint never known
Now is that asking too much"
334055,"bruce-robison","it came from san antonio",""
125424,"die-toten-hosen","born to lose","That's the way it goes
This city is so cold
And I'm, I'm so sold
That's why I know
I said hit it, born to lose
We're born to lose
We're born to lose
Oh baby, I'm born to lose, oh
Nothing to do
Nothing to say
Only one thing that I want
It's the only way
I said hit it, born to lose
I said hit it, born to lose
I said hit it, born to lose
Oh baby, I'm born to lose
Baby, I'm born to lose, oh
Livin' in a jungle
It ain't so hard
Livin' in a city
It will eat out, eat out your heart
I said hit it, born to lose
I said hit it, born to lose
I said hit it, born to lose
Oh baby, I'm born to lose
Baby, I'm born to lose
Baby, I'm born to lose
Baby, I'm born to
I said hit it, born to lose
I said hit it, born to lose
I said hit it, born to lose
Oh baby, I'm born to lose
Baby, I'm born to lose
I said hit it, born to lose
I said hit it, born to lose
I said hit it, born to lose
Oh baby, I'm born to lose
Baby, I'm born to lose
Baby, I'm born to lose
Baby, I'm born to"
34663,"blood-red-throne","monument of death","A blaze of fire,
Days of the damned
Rituals of the ancient
Summoned in my darkest dreams
The people of a blood God
Revoking the demons from beyond
possessed by blood lust
temptation of eternal life
drink of blood, life from death
Alone in the dark
Awakened by the call
Trapped inside this tomb of mine
I pray for my existence
Around my soul, inside the body, seeds of horror grow
Suffocation of my soul,
The dark passages i follow
Kiss of the serpent
Recantation of my soul
led to the blood throne
Altar of blood, monument of death
Trapped, in bloodlust grief
Strapped, to the altar of bloody deeds
Impaled, throne of stone
Nailed, invade my soul!"
325657,"chris-ledoux","struggling years","We had our fill of old junk cars and unpaid bills
But our love was clear in the struggling years
Up against the world four young boys and our little girl
We fought life's fears in the struggling years
And hard times came easy and so did the tears
Strong were the ties that bound you and I in the struggling years
[ piano ]
Time brought success and I always said you'd have the best
But the times we hold dear are the struggling years
And when the kids are grown and startin' out on their own
We'll miss them here and the struggling years
And hard times came easy...
Strong are the ties that bind you and I thank the struggling years"
182389,"edge-of-sanity","crimson ii","[I - The forbidden words]
[II - Incantation]
[III - Passage of time]
[IV - The silent threat]
[V - Archilles heel]
[VI - Covenant of souls]
[VII - Face to face]
[VIII - Disintegration]
[IX - Aftermath]
Let no man breach the gate to this most blasphemous of halls
Lest bitterness and chaos be the harvest they wouldst reap
He must n'er become a slave to this Child's beck and call
For she must never waken from her Crimson Sleep..
The monastery stood towering above the ruined city
It shadowed all the new emerging settlements and homes
To look down on the ruins was to sympathize and pity
All the suffering and heartache, all the graves and broken bones
For buried there a testament to the evil of a queen
A misery that spread across a weak and stricken land
The crimson birth that swamped the earth in dark and deadly dreams
And all mankind did bow beneath the power of her hand
And in the monastery garden sat a woman with a book
A manuscript that lay within her frail and trembling arms
She looked around her nervously as guilt rose in her heart
But the sway of curiosity had drawn her out too far
She wavered on the threshold of a dangerous decision
For this dark tome was no for human eyes to ever read
The pages dripped with legions of persuasive words and visions
So the volume had been hidden well, but now it had been freed
For no apparent reason had the woman been drawn in
Perhaps it was a twist of fate, an absence of real thought
She wandered to a room that before she'd never been
And all at once the interest of her senses had been caught
For no apparent reason had the women been drawn in
Where rows of dusty books lay in an ominous display
But one ancient leather binding had the grain of human skin
And seized with curiosity she stole this book away
And now she sat alone in the concealment of the night
She was hungry now to liberate the writings from their cage
The glimmer of a feeble moon provided her with light
As she opened up the cover and began to read the page
Fly, soul, the body's guest,
Upon your impish arrant
Let none be guiled by false confession
Truth shall be your warrant
Fly soul for your body must die
But for those who seek eternity
For those who yearn prosperity
From this single act of sanity
Will raise you far above humanity
Oh willing host who doth not know
The full desire of this prisoner
You walk where angels fear to go
Thou shalt soon embrace the reckoner
Thy halo of glory, hope's true gage
May prove to be an evil pilgrimage
Something had happened beyond her control
A moment of madness unfettered a soul
That would relish a freedom denied once before
By a desperate nation with it's back to the wall
Within a split second of reading this text
The spirit was free and had fled from its nest
It was eager to grow from this sudden reprieve
And thus in the woman a life was conceived
From the beginning the world was misled
As a baby was born in a monastery bed
The miracle happening here on this Earth
Was perceived as a glorious new Virgin Birth
From the moment in time that baby was born
The sun did now rise on a new Crimson dawn
And the creature just bided its time undiscovered
So safe in the cradling arms of the mother
[Lead: Dan]
But for those who seek eternity
For those who yearn prosperity
From this single act of sanity
Will raise you far above humanity
Secure from the world, the child remained hidden
A serpent disguised in the Garden of Eden
And all who looked down on this newly born babe
Were ignorant now of the path this would take
The people were blind to the subtle control
That was exercised daily upon every soul
With no room to question this delicate life
All fears would be drowned and all doubts would be stifled
But one single mind did stand out from the crowd
Though quiet at first - with hardly a sound
The Mother Superior harbored suspicion
Brought to her heart by three simple vision
[The Visions:]
The first was a planet engulfed by the sea
No dry land in sight, not a mountain or tree
No rock jutted out from the endless horizon
Or flowers to mark out the changing of seasons
No animals dwelt in the forests or fields
All life was extinct; its fate had been sealed
By the curse of a violent unstoppable flood
Mankind had been drowned in an ocean of blood
The next revelation was vivid and cruel
It depicted two swordsmen engrossed in a duel
The one held a sword that was silver and pure
The other a sword that was red to the core
They fought as the sun rose high in the sky
Their fight would not end until one of them died
No room did they have for an error to make
For the future of life was the trophy at stake
But one of the warriors flouted the rules
And with cunning and guile had the other one fooled
As he held up his hands in a gesture of peace
The silver opponent allowed this retreat
Then the man with the red sword attacked from behind
Left the silver sword fighter defeated and blind
Then carnage ensued that no man could condone
As the bloody red blade sliced through sinew and bone
All day did the swordsman attack without halt
Though the other lay dead from the frenzied assault
Until by the twilight and all that remained
Were the echoes of death and a fresh crimson stain
And so came the third of these unyielding visions
A picture of war and ferocious divisions
An army of saviors marching as one
Aware that the end had already begun
They arrived in a field, which was wide and expansive
They waited in silence both ready and pensive
The grassland was strewn with small crimson petals
Their fragrance was sweet with the stench of the devil
And slowly but surely they fell into sleep
Their consciousness gone as they slumped in defeat
And there they still lie bereft of their willpower
Brought to their knees by the strength of a flower
The three visions, the Mother Superior bore
A bitter forewarning of what was in store
This infant so frail must not grow to be strong
The world was at risk if she waited too long
So veiled by the blackness of night she did creep
And enter where mother and child were both asleep
And onwards she moved to where the crib lay
She leant over the baby and started to pray
She prayed for forgiveness for what she would do
She prayed that the knife in her hand would aim true
But all of a sudden she was now paralyzed
The baby daughter had opened her eyes
[Lead: Mike]
And into those eyes, the woman gazed
The look in her face was both haunted and crazed
She was smothered and swamped in confusion and sadness
The first to be gripped by this foul crimson madness
This brutal psychosis could not be explained
No one single cause was suggested or blamed
But no one could think that a child was involved
And the mystery illness remained unresolved
So all seemed as normal for seven short years
A veil of deception dissolved any fears
But there was one lapse in the child's disguise
And that could be seen in the depths of her eyes
The message could clearly be discovered there
In the glimpse of the universe found in her stare
Her gaze hypnotic, unbearably strong
Suspicions were growing, it wouldn't be long
Oh willing host who doth not know
The full desire of this prisoner
You walk where angels fear to go
Thou shalt soon embrace the reckoner
Now and then a question would be raised
Strong misgivings threatened to be voiced
But these were judgments wiser not to say
To doubt the child could prove to be a rash and deadly choice
By now the Crimson reign had proved too much
The monastery was shadowed under dread
But fear decreed that hostile thoughts be crushed
For the creature had the power to crawl inside your head
The mother in her darkest moment knew
The time had come for action to be taken
A journey must be made to hidden truths
She must return and read again the book she had forsaken
This tome presented many further views
Essential rules of power were revealed
And thus the pages offered up one clue
The child bore one significant Archilles Heel
Should the Crimson Queen be blinded, then powerless she'll be
Bereft of piercing vision, her victims will be free
Salvation lies in banishing this creature to the dark
Let not your hand be hesitant or death will be your mark
Lest regained sight should speed her flight away from burning hell
A steady heart must seal her back within her crimson cell
And thou who didst release this most vindictive enemy
Must serve to be her warder there for all eternity
One quiet night the lady traveled out beyond the monastery
Her quest was one of urgency and human preservation
She traveled with companions to reach the ruined city
Where lay the means to save her kind, a path to their salvation
When there they searched for evidence of where the Queen once slept
And came upon a gateway, which was tightly closed and barred
A stark inscription warned them of the risk of their next step
But choices were no more; they had already come too far
Let no man breach the gate to this most blasphemous of halls
Lest bitterness and chaos be the harvest they wouldst reap
He must n'er become a slave to this Child's beck and call
For she must never waken from her Crimson Sleep:
[Lead: Mike]
With fresh resolve the women carried on towards their goal
And found themselves a cell where crimson shade were scattered
A sight so dreadful it chilled their very souls
The cell had long been drained and all around the glass lay shattered
A movement in the shadows
A flash of blazing light
The child stood before them
With murder in her eyes
The women ran towards her
To try to stem the tide
Of purse and crimson anger
There was nowhere left to hide
Too slow was their reaction
They were thrown back off their feet
Their throats were filled with panic
As they stared as harsh defeat
Too weak was their protection
They couldn't staunch the trail
Of vitriol and vengeance
Meted out for this betrayal
So the mother's brave compatriots
Consumed with damning pain
Died writhing in the dirt
They were bleeding and insane
They'd looked into the child's eyes
And crumbled in despair
From images too hideous
For human minds to bear
Salvation lies in banishing
This creature to the dark
Let not your hand be hesitant
Or death will be your mark""
But there was still one single hope
No room for fear or doubt
The mother knew there was no choice
She had to end this now
She crawled across the bloodstained ground
Her eyes averted from the steely glare
But secretly she knew she'd found
A way beyond this nightmare
[Lead: Simon/Mike]
A few more seconds spanned the path
Between success or damnation
Mankind would face the aftermath speed
Of this deadly confrontation
Got to strike for the eyes
Leave the monster running blind
Go to cross the line
Got to strike for those unforgiving eyes
She veiled herself with trivial thought
A mask of insignificance
Her daughter failed to see beyond
The fabric of irrelevance
For a moment they were face to face
No sign of what was soon to be
But still her mind refused to break
Those thoughts must not be seen
Got to strike for the eyes
Leave the monster running blind
Go to cross the line
Got to strike for those unforgiving eyes
[Lead: Simon]
Striking hard, striking fast in desperation
The world around is filled with shades of red
Forced to stand in weak anticipation
As rivulets of blood run down the Child's head
The chamber fills with screams of violent rage
Of petulance and impotent frustration
Consumed with frenzied tidal waves of hate
The princess falls to earth in dark sedation
Her blindness stunts the growth of nascent power
That grows within her like some poisonous flower
The blade of darkness strikes her to the hilt
And so the flower inside begins to wilt
But time is short for action to be taken
No chance to dwell on pity or mistakes
No chance for dark excuses to be found
The moment of Salvation must be now!
Cast me to the crimson flames
Thou hast the power should I be blind
To overthrow my wicked reign
And throw me to the pit of time
Cast me to the crimson flames
Thou shalt bar the doors of hell
Incant these words of sacred rule
Seal me in my crimson cell
[Lead: Dan]
And thus was read the incantation
Voices echoed round and round
The woman smiled in weak elation
Mesmerized inside the sounds
[Lead: Dan]
And with these chants of higher lore
So mortal flesh began to fade
Soon child and mother were no more
Their earthly bodies now decayed
Cast me to the crimson flames
Thou shalt bar the doors of hell
Incant these words of sacred rule
Seal me in my crimson cell
[Lead: Mike]
And still inside the chamber stands
A single cell with crimson hue
Resealed by spoken word of Man
Imbued with power from spiritual Truth
Two souls imprisoned for eternity
Light and dark forever bound
Two souls that never can be freed
A pathway back will not be found
For trapped beyond some foolish reach
And far away from prying eyes
No channel now to lead or preach
No chance to influence or guide
The final sacrifice she took
Ensured the hope of the human race
And thus she holds the sacred book
A captive in her crimson space
Lest bitterness and chaos be the harvest they wouldst reap
For she must never waken from this Crimson Sleep
[Lead: Dan]"
