"id","artist","song","lyrics"
27434,"charlie-simpson","ten more days",""
209894,"amatorski","boy girl",""
176330,"cowboy-junkies","strange language","West of Rome, just east of the border
In a static-y Ramada inn
Polishing his boots and pummeling his liver
Steeped in the dark isolation
Just what business does he have around here
Credentials are wearing out with each little bit of cheer
Yes it's a bad scene we're convening
Brushing his teeth and milking his ulcer
Preparing to waste another wily morning
Stroking himself and them phoning up his sister
He tells her their life would make one whale of a movie
Yes a childhood full of dry goods and wet neglect
The father they now sponge off they have no absorbing respect
Yes he's a glad boy to have such a void
Yes he's a martyr crawling across cobble stones
From his cozy cottages just west of Rome
Yes its a sad state for great suffering"
17066,"abby-dobson","you will find your way","You know youre past
A mid-way mark
Yeah its too late
To turn back
Tomorrow will be
Clean of this day
Dont worry so much
You will find your way
And you wish it would rain
Cos youre thirsty again
But it wont hurt a bit
Like a kiss on your lips
Take a bite, heres a light
Theres a hole in the night
Just go through
Its for you
Itll be alright
Theres still time
If we run
Some reasons are
Best forgotten
The night wont wait forever
It keeps getting better
And better
Hold me close
Pull me near
There is nothing to fear
Let it go
Like a song
Cos the frost is all gone
Theres a light in your eyes
You can drop your disguise
Cos youre so brand new
And theres so much loving to do
Look at you now
Youre high as a kite
Head full of stars you are
Travelling light
Youre on your own
But youre not alone
If you look around
You will find you are home
And you wish it would rain
Cos youre thirsty again
But it wont hurt a bit
Like a kiss on your lips
Take a bite, heres a light
Theres a hole in the night
Just go through
Its for you
Itll be alright
Hold me close
Pull me near
There is nothing to fear
Let it go
Like a song
Cos the frost is all gone
Theres a light in your eyes
You can drop your disguise
Cos youre so brand new
And theres so much loving to do
Theres so much loving to do
Theres so much loving to do
Theres so much loving to do"
326540,"charley-pride","night games","When that neon sun comes up
In the evening
And that warm red wine and the memories
Start to flow
You'll find me there
With all the others
Just looking for love
The only way we know
Oh, we're playing night games
(Oh, we're playing night games)
Love at first sight games
(First sight games)
The only way to fight pain
Under the neon lights
Oh, we're playing night games
(Oh, we're playing night games)
Looking for the right things
(Right things)
Hoping that it might bring
Two hearts together tonight
Now if you're sitting alone tonight
And feeling lonely
And you can hear that jukebox
Calling you
And if you think it's time
You found somebody
(Somebody)
Just come on down
And do what we all do
Oh, we're playing night games
(Oh, we're playing night games)
Love at first sight games
(First sight games)
The only way to fight pain
Under the neon lights
Oh, we're playing night games
(Oh, we're playing night games)
Looking for the right things
(Right things)
Hoping that it might bring
Two hearts together tonight
Oh, we're playing night games
(Oh, we're playing night games)
Love at first sight games
(First sight games)
The only way to fight pain
Under the neon lights
Oh, we're playing night games
(Oh, we're playing night games)
Looking for the right things"
339215,"bill-fay","cosmic concerto life is people","There are miracles,
In the strangest of places
There are miracles,
Everywhere you go
I see fathers,
Hold a little child's hand
I see mothers,
Holding a little child's hand
I see trees, trees,
Blowing in the wind
I see seeds,
Being sown by the wind
It's a cosmic concerto, and it stirs my soul
I see grandmas,
Blowing kisses into a pram
I see grandpas,
Scratching their head in amazement
It's a cosmic concerto, and it stirs my soul
It's a cosmic concerto, and it stirs my soul
Like my old dad said,
Life is people, life is people
In the space of a human face,
There's infinite variation
It's a cosmic concerto, and it stirs my soul
It's a cosmic concerto, and it stirs my soul
Like my old dad said,
Life is people, life is people
In the space of a human face,
There's infinite variation
Life is people, life is people, life is people
Life is people, life is people, life is people
Life is people"
22579,"13-engines","more","I can feel something inside
And it wants to get out
Growing every day in a different way
I can't put it in words
It could be now or maybe later
It can read my mind
I've pretended not to notice
What's been happening inside
But as the days go drifting buy
I can deny it no more
Ihear a voice, getting louder
It calls my name
And it wants more
Well, once you've learned, once and for all
This is nothing new
The rest is easy, I'm sure that you'll see
It belongs to you
It may be silent or may be too loud
But it's hear to stay
And it wants more"
190363,"emma-blackery","sucks to be you","It all happened so fast
You were a friend of a friend of a friend of a friend and
I got a tattoo, a picture of us
And now I can't wait to get the damn thing lasered off and
the rumour going round
Is that you're still feeling hurt and didn't want it to end but you should have thought about us
When you told me on the phone I wasn't good enough
'Cause I picked myself off the ground
And I used my strength to turn things around
So you go and tell my friends that
You want to make ammends but
I don't have time for that
So I guess that it sucks to be you
And you go and make the pitch that
Your ex-girlfriend's a bitch and
I'll happily take the hit
'Cause I guess that it sucks, I guess that it sucks to be you
You made me feel so weak
When I wasn't good enough for your inner control freak
You kicked me to the curb
And I felt like my life couldn't get any worse
So I got up off my knees
And now I'm in the magazines you read
So you go and tell my friends that
You want to make ammends but
I don't have time for that
So I guess that it sucks to be you
And you go and make the pitch that
Your ex-girlfriend's a bitch and
I'll happily take the hit
'Cause I guess that it sucks, I guess that it sucks
And I, I escaped all your toxic watse
I, I refuse to play your games
And I, hope your new lover does the same
So you go and tell my friends that
You want to make ammends but
I don't have time for that
So I guess that it sucks to be you
And you go and make the pitch that
Your ex-girlfriend's a bitch and
I'll happily take the hit
'Cause I guess that it sucks, I guess that it sucks to be you
So you go and tell my friends that
You want to make ammends but
I don't have time for that
So I guess that it sucks to be you
And you go and make the pitch that
Your ex-girlfriend's a bitch and
I'll happily take the hit
I guess that it sucks, I guess that it sucks to be you"
88040,"american-head-charge","irresponsible hate anthem manson cover","I am so all-American
I'll sell you suicide
I am totalitarian
I've got abortions in my eyes
I hate the hater, I rape the raper
I am not the animal who will not be himself
Fuck it
Fuck it
Fuck it
Fuck it
Hey victim, should I black your eyes again?
Hey victim, you were the one who put the stick in my hand
I am the ism, my hate's a prism
Let's jut kill everyone and let your God sort them out
Fuck it
Fuck it
Fuck it
Fuck it
Everybody's someone else's nigger
I know you are, so am I
I wasn't born with enough middle fingers
I don't need to choose a side
I better, better, better, better not say this
Better, better, better, better not tell
I better, better, better, better not say this
Better, better, better, better not tell
I hate the hater, I rape the raper
I am the idiot who will not be himself
Fuck it
Fuck it
Fuck it
Fuck it
Everybody's someone else's nigger
I know you are, so am I
I wasn't born with enough middle fingers
I don't need to choose a side
Fuck it
Fuck it
Fuck it
Fuck it
Everybody's someone else's nigger
I know you are, so am I
I wasn't born with enough middle fingers
I don't need to choose a side"
252323,"fred-eaglesmith","indian motorcycles",""
3356,"billy-squier","fall for love","You know sometimes I wake up in the middle of the night...
And I get to thinkinï¿½ about all the crazy things we do in life
Just to get by...
And somehow somethinï¿½ always seems to escape me...
And I find myself holdinï¿½ on to nothinï¿½ more than a dream...
And it keeps hauntinï¿½ me...over and over and over again...
In a darkened sky of blue Iï¿½m thinkinï¿½ of you...
As the pieces come unglued Iï¿½m reachinï¿½ for you...
Love can change the days in your life
Heartbeats and whispers in the dead of night
The sound of a hand--the touch of an eye
Visions are callinï¿½ that you canï¿½t deny
And I fall for love...
So every day Iï¿½m out on the streets tryinï¿½ to make some sense of
It...
You know sometimes it feels so close that I can almost reach
Out...
But it always slips away...
I keep tellinï¿½ myself...""I canï¿½t stop tryinï¿½...not
Ever""...
ï¿½til I see that dream come true baby with you...
If itï¿½s the final thing I do Iï¿½m waitinï¿½ for you...
Loneliness and love will collide
The bodyï¿½s breakinï¿½ but the spiritï¿½s alive
And just when you think itï¿½s all been a lie
Visions are callinï¿½ and you never can deny
And I fall for love...
...iï¿½m gonna keep on tryinï¿½..."
271114,"anonymus","technology kills",""
310799,"blood-has-been-shed","six twelve","Each time you break my heart I fall in love again
I yearn for the way you prove me wrong
Fingers buried in dead skin brings the living back to life once more
Carve out the scales and open my eyes
I cannot regret that I freakly placed my life in your hands
Obligatory words have been stripped I lived only for your whispers
Yet I never strayed far from the confines of my shallow
it's always been that way
All my dreams are shattered because all my wishes have now come true
Your voice is all I have slay me teach gaze love me
Take me breath swallow breathe
For you (this love affair will never end)
I live this life for you (this love affair will never end)
I give this life it was never in vain
I have not one regret it was a simple choice"
329632,"after-forever","face your demons","Jack in a box and here I am
You're favourite mirror and your only honest reflection and your
guide
I am you deepest fear, the one you'll always hear
I am the devil in disguise, I am your dream
I am the sneaky connection to your most devilish reflection
The scary imagination of the real you
I represent what you deny
You're never scared so why are you running away
from the temptation of my words
Oh you don't know what I could do for you
Or I could put you through...
And you don't really understand that only fear leads this game
Face your demons
Hear that inner voice
It calls, it cries for you
Just listen well
I'm the one who'll tell terrifying, scary, dreadful tales
You'd better listen
That's some free advice
So what scares you the most
Let me know, be a good host
I want to tell you how your fear looks and how to play this game
Face your demons
Hear that inner voice
It calls, it cries for you
Just listen well
I'm the one who'll tell terrifying, scary, dreadful tales
War is breaking loose, it cannot be stopped
Cars are racing by and you're getting crushed
Friends are dying slow with a lot of pain
You just fear it all
Bleeding from a wound that you cannot see
And you're seeing things that can never be
God is not made up and he wants revenge
You just fear it all
Fear
You just fear, you can only fear
Face your demons
So did you know that all your memories
Color all you'll ever be in a dark and misty cloud that I am
floating on
I'm still the voice that speaks inside your head
The demon under your bed
I'm still the one who haunts your soul with devlish lust for
fright
Face your demons
Hear that inner voice
It calls, it cries for you
Just listen well
I'm the one who'll tell scary, dreadful tales
Face your demons
Hear that inner voice
It calls, it cries for you
Just listen well
I'm the one who'll tell terrifying, scary, dreadful tales"
69367,"cast","looking for trade","It's hard to believe
That I couldn't see
You were always there beside me
Thought I was alone
With no one to hold
But you were always right beside me
This feeling's like no other
I want you to know
I've never had someone that knows me like you do
The way you do
I've never had someone as good for me as you
No one like you
So lonely before I finally found
What I've been looking for"
276910,"cripper","caged with a gun","20 hours, 96 days, 3 years
We were like fire
And burnt in a rush
My eyes are open
And I know that I will die
My eyes are open now
I know one day you will, too
There is no lie
That could protect us now?
Our reality
Is what we believe
And we believe
It's way too big
That we'd grow out of it (I know)
We can't grow out of it (I know, I know, I fuckin' know)
Caged with a gun
Thoughts run like a butterfly
I can't see no misery
Take my hand
Are you still there?
Beyond horizon
Only fools can see
Don't promise me heaven
For it won't save me from hell
Hell, hell, black, black, black, black
Black and white
Turn it right
Put it aside
See the walls
Get pushed around
From side to side
Break the habit
Break the spell
Set the fire
Or go to hell
A little too white
A little too much plastic
Wear the suit until it fits
Oh, am I sarcastic?
Don't you worry now
No need to be careful
We can't kill
What is already dead"
276842,"di-derre","kraka pa taket",""
260025,"enid","fool",""
319350,"dan-fogelberg","believe in me","If I could ever say it right
And reach your hostage heart
Despite, the doubts you harbor
Then you might, come to believe in me
The life I lead is not the kind
That gives a woman peace of mind
I only hope someday you'll find
That you can believe in me
Those other loves that came before
Mean nothing to me anymore
But you can never be quite sure
And will not believe in me
Too many hearts have been broken
Failing to trust what they feel
But trust isn't something that's spoken
And love's never wrong, when it's real
If I could only do one thing
Then I would try to write and sing
A song that ends your questioning
And makes you believe in me
Too many hearts have been broken
Failing to trust what they feel
Trust isn't something that's spoken
And love's never wrong, when it's real
If I could only do one thing
Then I would try to write and sing
A song that ends your questioning
And makes you believe in me
And makes you believe in me
Oh, you can believe in me"
183662,"allison-moorer","i ain t the one","You're lookin' for someone
Whose got it all to give
You're lookin' for someone
Who won't care how you live
You're lookin' for someone
Who won't need a love from you
I ain't the one, I ain't the one
I ain't the one, I ain't the one
Lookin' for someone
Dry your tears when you cry
Lookin' for someone
Turn his back each time you lie
You lookin' for someone
Who walk on when you walk by
But I ain't the one, I ain't the one
I ain't the one, I ain't the one
I ain't the one who lets you do
What you want to
I ain't the one who sits still
Let's you be untrue
I ain't the one who know I am lovin' you
No matter what you do
I ain't the one, I ain't the one
I ain't the one, I ain't the one
I just keep lookin' further down the road
Try to find yourself someone
Who likes walkin' along
Someone you play with
And leave you dead by the road
I ain't the one, I ain't the one
I ain't the one, I ain't the one
I ain't the one, I ain't the one..."
120158,"cseh-tamxi-xi","amikor desir munksszllson lakott","(Cseh Tams - Beremnyi Gza)
Nhny lepedt sszektve
leeresztettnk a fldszintre
s egy Ica nev nt gy hztunk fel.
Felhztuk Ict a negyedikre,
n, a Feri meg a Br Imre
a rendszek gy nem lthattk meg.
rvendezett a munksszlls,
megsznt a nk utni rohangls,
vgre szereztnk egy lland nt.
Mundta is neknk Br Imre:
""Btor n, mert a negyedikre
gyva n nem is merszkedne fel.""
s igaza volt az Imrnek,
mert egy ht mlva a rendszek,
mikor lebuktunk, megdcsrtk Ict.
""Az mg csak hagyjn, hogy kibrta,
hogy egy emelet birtokolja,
s az is hagyjn, hogy szekrnyben lt.
Am az mgiscsak meghkkent,
hogy mszhatott fel egy szegny n,
a munksszlls legtetejre!""
Noht erre aztn mi tnyleg mondtuk nekik, hogy:
""Nhny lepedt sszektve
leeresztettk a fldszintre
s szegny Ict mi gy hztuk fel. Huh!
Felhztuk Ict a negyedikre,
n, a Feri meg a Br Imre
s egy szekrnyben rejtegettk t.""
Elvittk Ict a rendszek,
kit az emelet gy beczett:
""Te vagy az els lland n itt.""
Szomorkodott a munksszlls,
jhet a nk utni rohangls,
elment az egyetlen n, ki lland.
Transcribed by IITI"
42346,"azra","the dock of the bay",""
69297,"bloodhound-gang","why is everybody always pickin on me","Why is everbody always pickin' on me?
The morn' that I was born my old man beat up the doctor
He clocked the doctor cause the doctor said I looked like Chewbacca
The doctor said sir you're misled sir which infers you mistook me
I did not mean your lovely wife was shackin' up with a wookie
What I mean is Wolverine is less hairy than your son
He's looks like Chewie Baba Booey Baba Booey and a Hong Kong Phooey all in one
To put it mild your new-born child's completely nutty fu-fu lookin'
I'd shove him back into the oven until he is done cookin'
But why's everbody always pickin' on me?
'Cause my fifteen-year-old cousin has less acne
But why's everbody always pickin' on me?
Ain't brushed them teeth since 1983
But why's everbody always pickin' on me?
'Cause you've got the grooming habits of a chimpanzee
But why's everbody always pickin' on me?
'Cause you're white but got a nose like Bill Cosby
Why's everbody always pickin' on me?
Always pickin' and rippin' apart poor ol' Jimmy Pop Ali
I got a schnoz like the ''cause' but there's a lot more wrong with you
So back me up Bill yea and you're ugly too
So what if I brush my teeth with a piece of cheddar cheese
Or where a fish net shirt by Chams with my Sergio Valenti jeans
And my mirror never lies but it always verifies
I got more cheese and pepperoni than a homemade pizza pie
You compare me to a Monchichi but I don't understand
Why I'm scorned like I'm deformed like the Elephant Man
And yea I took my mom to the prom but hey she asked me first
But at least this time I didn't find my date in the back of a hearse
About as popular with the girls with Englebert Humperdink
And that might be 'cause everybody calls me Shrinky Dink
I know I'm known as Polaroid I'm not a total retard
It's cause I'm done in sixty seconds and you'll still want it enlarged
But why's everbody always pickin' on me?
Cause ya wore velour flares until the late Eighties
But why's everbody always pickin' on me?
'Cause you run like a girl and sit down to pee
But why's everbody always pickin' on me?
'Cause your only school chum was the lunch lady
But why's everbody always pickin' on me?
You took your mom to the prom but got lucky
Like that episode where Gilligan gets sick of being teased
And he breaks into the Professor's lab and makes some LSD
Peaks freaks and eats the Skipper's brains then beats Ginger with coconuts
As Mr. Howell and Lovey burn alive inside their grass hut
Oh he'll kill again that Gilligan they he should of let him be
And like a postal clerk I'll go beserk if you don't stop teasing me
See the trick is only pick on those that can't do you no harm
Like the drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
The drummer from Def Leppard's only got one arm
But why's everbody always pickin' on me?
'Cause my fifteen-year-old cousin has less acne
But why's everbody always pickin' on me?
Ain't brushed them teeth since 1983
But why's everbody always pickin' on me?
'Cause you've got the grooming habits of a chimpanzee
But why's everbody always pickin' on me?
'Cause you're white but you got a nose like Bill Cosby
But why's everbody always pickin' on me?
'Cause ya wore velour flares until the late Eighties
But why's everbody always pickin' on me?
'Cause you run like a girl and sit down to pee
But why's everbody always pickin' on me?
'Cause your only school chum was the lunch lady
But why's everbody always pickin' on me?
'Cause no one likes you monkey boy"
154799,"anacrusis","tools of separation","Where once was childlike simplicity
Now only remnants of blind ideals
This quality of innocence
Once tarnished, is forever lost
It's lost
It's lost
Never to return
It's lost
It's lost
We turn our heads
And show our backs
Burn bridges of communication
Throw away and cast aside
Shed these tools of separation
The complexities of maturity
Entangled in prejudice
I'm longing for this purity
Through envy and emptiness
It's lost
It's lost
And nothing remains of this childhood bliss
It's lost
It's lost
We turn our heads
And show our backs
Burn bridges of communication
Throw away and cast aside
Shed these tools of separation
Where once was childlike simplicity
Now only remnants of blind ideals
This egocentric, foolish pride
Never knowing happiness
It's lost
It's lost
Never to return
It's lost
It's lost
We turn our heads
And show our backs
Burn bridges of communication
Throw away and cast aside
Shed these tools of separation"
225841,"benediction","down on whores","""What they have in store for them...
...do I desire...""
""They will suffer just as I...
...revenge on the whore.""
Take the eyes, take the head
Leave them all for dead.""
""My hands are cold...
...my heart... is colder still""
""I will take the bitch tonight...
The children are well.""
""The gentle man... the whore in in debt...
They are blind as they say""
""Turn round three times
And catch whom you may.""
""May comes and goes in the dark of the night.
He kisses and whores and gives them a fright.
...and the Doctors will get all the blame
But it's only May playing his dirty game.""
""...ha ha...""
""Rip the bitch wide...
...left my mark...
...had a got at her eyes.""
""The pain that night...
...burnt into my mind.
...recall... to stop my cries.""
""...ha ha...""
""...when I cut her...
Kissed... for a while.
...shale I write and tell them...
...peace of mind.""
""Left her for dead...
There was thrill.
All whores... feel the... shining knife
Sir Jim with the shining knife.""
""I give my name that all know of me,
So history do tell...
...a gentle man born..."""
70466,"big-time-rush","famous","Do you want to ride in a big limousine?
Tell me, do you want to take a little bite of the fame machine?
If you wanna be discovered and end up on the cover
Of every star studded supermarket magazine
You can do it, stick right to it
It could happen tonight
You wanna be famous, famous
You wanna be the one who's living the life
You wanna be famous, famous
You wanna be the one who's taking the free ride
Do you want to cut to the front of the line?
Baby, do you need to see your name in lights just like the Hollywood sign?
Come on, we gotta work harder, fight the fight together
Take it to the top, we got the winning team
It's your moment, you can own it
It's the American dream
You wanna be famous, famous
You wanna be the one who's living the life
You wanna be famous, famous
You wanna be the one who's taking the free ride
All day, all night
The camera's on and it never lies
You're under the spotlight
Twenty-four, seven 'til the end of time
Whoa, you wanna be famous
Whoa, you wanna be famous
You wanna be famous, famous
You wanna be the one who's living the life
You wanna be famous, famous
You wanna be the one who's taking the free ride
You wanna be be famous
Your song is on the radio, hot rotation video
Bright lights, fan mail, paparazzi on your tail
Tour bus, private jet, thinking big ain't failed you yet
Just one thing you can't forget, takes more than just wanting it
Aim high, never rest, put your passion to the test
Give your all, never less, famous means you're the best"
31195,"emmylou-harris","he was mine","You ask me if I've met your baby
I have to say
It's been some time now
Seems like yesterday
He was mine
For a while
We had good times
We went in style
But now he's yours
Treat him kind
Yes I remember well when
He was mine
You say he means the world to you
Well yes I can tell
You'll make each other happy
I wish you well
He was mine
For a while
We had good times
We went in style
But now he's yours
Treat him kind
Yes I remember well when
He was mine
Yes I remember well when
He was mine
He was mine
He was mine
He was mine
He was mine"
333630,"george-jones","a few ole country boys w randy travis","Not too many years ago
When dreams were coming true
I'd reach for inspiration
Sometimes it would be you
I'd hear you on the radio
I sure did like your sound
Say it's good to know there's still
A few ol' country boys around
From the smoke it's hard to tell
What's coming down the line
We heard you were a fast train
Coming out of Caroline
We wondered what you were haulin'
When you rolled into to town
Say it's good to know there's still
A few ol' country boys around
You must have felt that same old feeling
More than once or twice
Guitars pressed against our hearts
Under the neon lights
I've got to say that feeling is the best that I have found
Lord it's good to know there's still
A few ol' country boys around
There's a lot of truth you know
In our kind of songs
About the life you're living
And how love's done you wrong
As long as there's a jukebox
And a honky tonk in town
It's good to know there's still
A few ol' country boys around
It's good to know there's still
A few ol' country boys around"
308732,"chris-thile","the wrong idea","I don't want to introduce you to my friends
'Cause I think they'll get the wrong idea
You're so fetching in that dress
They'll think that we have messed around
And though I'll tell them otherwise
I was gone all night with you
What most people do
Will be running through their heads
They don't need to see
That I met a pretty girl last night
I'm nineteen
And I've kissed two girls, that's all
You're sixteen
And your one is that against the law?
I never thought that it would come to this
My reputation will be missed by all the dads
That introduce me to their girls
Saying I have got a great idea
You're so different from most guys
Now that's just a wishful lie
Because I am not different anymore
A revolving door you came through
And though you're first even if your last
Won't change that I'm not me
'Cause I met a pretty girl last night
I guess, I have to introduce you to my friends
But I know they'll get the wrong idea"
3869,"dale-watson","count on you",""
233558,"carnifex","slit wrist savior","That was her first time
That was her last time
Cut at your face
Blood in the sink
You'll hate your-self
Till the day you die
Till the day you die
Blood on your hands
Blood on your legs
Why does this happen time and time again?
Time and time again
Blood
I should have sown my heart in my chest
Are eyes should have never met
Eyes should have never met
Never met (2x)
FINE, FUCK YOU THEN
Slit wrist savior
She cuts to see blood
SHE CUTS TO SEE BLOOD!!!"
172296,"cyndi-lauper","you have to learn to live alone","We sleep together, close and warm
We calm each other through the storm
We set up home, but in a while
We're tempted by another's smile
When it's all played out
If the truth were known
You have to learn to live alone
We dance around the fading light
You hold me closer every night
You fell in love but I did not
But in the end you're all I've got
When it's all played out
When the truth is known
You have to learn to live alone
We fly around the world too fast
We cannot make one moment last
We love the crowd, we sing and play
We do it all, we get our way
When it's all played out
When the bird has flown
You have to learn to live alone
When we're all played out
If the truth were known
You have to learn to live alone"
5280,"deerhoof","scream team","Guiding you, a voice is coming from behind the stage.
Finding you, a voice is found on a missing page.
Winding through, a plot controller from another age!
Pulling the cord of mystery,
Cheating a clock,
Meeting a team from history.
A stranger's face is seen - But is he on our team?
The lights go out and everybody screamed - 'team!'
A fiend who was a foe
The quarter whistle is about to blow.
Then I go.
Tunnel underground
Enter sideways, reaching all around
In the darkness I will not be found."
201974,"bob-dylan","emotionally yours","Come baby, find me, come baby, remind me of where I once begun
Come baby, show me, show me you know me, tell me you're the one
I could be learning, you could be yearning to see behind the closed door
But I will always be emotionally yours.
Come baby, rock me, come baby, locl me into the shadows of your heart
Come baby, teach me, come baby, reach me, let the music start
I could be dreaming but I keep believing you're the one I'm living for
And I will always be emotionally yours.
It's like my whole life never happened
When I see you, it's if I never had a thought
I know this dream, it might be crazy
But it's the only one I got. Okay.
Come baby, shake me, come baby, take me, I would be satisfied
Come baby, hold me, come baby, help me, my arms are open wide
I could be unraveling wherever I'm traveling, even to foreign shores
But I will always be emotionally yours."
216748,"charlie-landsborough","one true love","He says it wont be long now its gonna be alright
He says he dreams about her every night
When she reads his letter there's tears drops in her eyes
She knows inside her heart she's reading lies
His lies are better than nothing she says
The truth will dawn on him one of these days
He'll learn to cherish the lovin ways of one true love
She seen the sad long glasses
She knows what people say
Say while she at home he plays away
She has to keep pretending
She mustn't lose control
Playin the fool is the most demanding draws
His lies are better than nothing she says
The truth will dawn on him one of these days
He'll learn to cherish the lovin ways of one true love
His lies are better than nothing she says
The truth will dawn on him one of these days
He'll learn to cherish the lovin ways of one true love
She lays awake and wonders no need to hide her tears
The walls that hides her sorrows don't have ears
But come tomorrow morning she'll don her dignity
Her broken heart the world will never see"
350751,"evergreen-terrace","crows",""
149792,"eyes-of-fire","it all dies today",""
241468,"emmure","when keeping it real goes wrong","I hope this is a passing phase
There is no future
Where I stand here with you
This is the end
No longer will you hear my voice
So long, goodbye
And don't you think for a second
You'll see my face again
I killed hope, but you buried it
This is a promise, I will not let you back in my life
This is a promise I keep to myself
Only time will tell, how long you'll keep your legs closed
I give that bitch another week
Before she's on her knees again with one of my friends
And I tried my best to forgive and forget you
Won't you be my bride?
(Another day)"
179075,"fantomas","04 06 05 wednesday",""
276877,"aurelio","ineweyu",""
218504,"caitlin-cary","empty rooms","Just left her alone with an empty wound
Beautiful house full of empty rooms
His breath is behind everything
Left her feeling nothing
Her eyes still dry, her hands don't shake
Days roll by but her heart won't break
She wishes it would, she'd float away and fly
She wishes it would, she'd float away and fly
She picks up the paper
But the words are blurred
And she thinks about writing
Down the way that they were
Just left her with everything
She feels like being nothing
Her eyes stay dry, days still break
Years go by, her heart won't ache
She knows what it should
She'd float away and fly
And how do we get it?
What we need to get it?
How can she feel for what's real?
The story she told us
Unfolded in on itself
Is there a hurt that can heal?
Is it sore, hidden and sore, it's as dark in this moment
As the day she are was born
All hidden and sore, it's dark as when it's over
As the day we are born
Her eyes won't cry and her hands don't shake
The years roll by, her heart won't break
And she wishes it would, she'd float away and fly
And she wishes it would, she'd float away and fly
And she wishes it would, she'd float away
Just left her alone with an empty wound
Beautiful house, full of empty rooms"
151648,"alice-cooper","i miss you","Touched by thoughts
as cold as ice
Like some bathroom floor
No love can be worth this price
Still I ask for more
Endless days and restless nights
And forgotten scenes
Hopelessly I tried to find
Escape from this deam
Baby I miss you
When are you coming home
No matter where you are
I hate being alone
Love is sweet
And bitter too
The taste can leave cold
You know I hate it
But I cannot refuse to capture control
How it seems
There's no way out
I guess I never knew
Emptiness has left no doubt
Now I want you
Baby I miss you
When are you coming home
No matter where you are
I hate being alone
Baby I miss you
When are you coming home
No matter where you are
I hate being alone
Baby I miss you
When are you coming home
You've been gone for so long
Baby I miss you
When are you coming home
Tell me you're coming back"
249807,"a-c-t","the end",""
269337,"avatar","the curse of nosferatu","The night is our day, the darkness is our light
As wolves... we cry... by the Fullmoon
As bats... we roam... through the shadows
As hunters... we sneak up... on our prey
bloodthirsty we set our teeth in the neck of a pure virgin
by the dawn we drink the elixir of immortality
Nosferatu... Lord of the Vampires, Eternal Hail!!!
Praise the undead in Your Name!
With passion in our veins we make our victims born again
In the dark horror of the night
To join us the Horde of the Vampires
The blood is the life, and again it shall be His!!!"
21526,"code-red","living without you","After all we've been through
Here we stand with love undeniably true
All our doubters look on
Wonderin' how we have done
What we've done for so long
You know I could not be
[CHORUS:]
Living without you I can't even think it
Breathing without you I'm in love no doubt without you
Where would I be you make it all complete
And tell me what would I do
No I don't want to breathe without you
When we think it's as one
When you breathe then I breathe
'cause our bond is so strong
And our laughter it sustains me
Make me want to live all of our moments again
No way that I could be
[CHORUS]
Though they say it's just a phase
Still we're together and they're amazed
Living as one in harmony
A perfect love don't you agree"
98312,"custom","streets","i oh i
sometimes it's time to
think about it
sometimes it's time to find time
it's not like you really lost it
like a lucky penny or your mind
a ghost of you is on her lips
a shattered glimpse of
when you'd play
leaving only silence
on another lonely day
but this is not the time
it's not the time to feel
you have your instuctions
now you better close the deal
step up i said step up
do you hear me
when i'm talking to you
i said step up you stupid little fool
too long in the game to not know
the rules
step up step up step up
don't even think about
thinking about
what you're going to do
step up step up no way
some dimple's
going to take you back to school
i oh why
i oh why
sometimes it's time to
think about it
sometimes it's time to find time
he may be her lucky penny
that she'll never get to shine
the streets between
them are melting
as he puts together the
bits of steel
he can still smell the
flowers she kissed
in a way that he could feel
but they sent you the money
her address and the day
and the usual intructions
the blow the mark away
step up i said step up do
you hear me
when i'm talking to you
i said, step up you stupid little fool
too long in the game to not know
the rules
step up step up step up
don't even think about
thinking about
what you're going to do
step up, step up no way
some dimple's
going to take you back to school
i oh i
i oh why
why oh why
why oh why
yes this is your body
yes this is your face
this is your truth
your hatred your disgrace
she may be a mirror
in jest of your mistakes
or a monster too
who could understand your place
she may be a mirror
she may be a mirror
she may be a mirror in jest
of your mistakes
she may be a monster
she may be a monster
she may be a monster
who could understand your place
step up i said step up do
you hear me
when i'm talking to you
i said, step up you stupid little fool
too long in the game to not
know the rules
step up step up step up
don't even think about
thinking about
what you're going to do
step up no way some dimple's
going to take you back to school"
221809,"arkan","sweet opium","Vision of a stranger before me
Forced to face this sad reality
The path seems definitively hopeless
Ever giving way to madness
Over the years we are struggling
One against the other
Feeding the seed of hate
Dismissing tolerance
Blood will flow for missing brothers
Horizon darkens more than ever
In front of vengeance's horrible face
Death's shadow glides in the air
(ignis aurum probat, miseria fortes homines)"
187425,"gourds","makes me roll","It's yer
Sweet interjection
Kind of affection
Boring contraption
Gooey confection
Circumlocution
Rasputin tootin
Dismal depression
Rich little impression
Cosmic connection
Third world oppression
Antique collection
Recording session
Texas seccession
Troubling vibration
Doubling inflation
Mystic incantation
Pagan celebration
Taxation without representation
Makes me roll..."
